Year;Scenario;Technology;Node_Type;Value;Country;Climate_Year;Unit_Name
2035;Global Ambition;Electrolyser (load);Market;33,71721465;Ireland;CY2008;TWh
2035;Global Ambition;Electrolyser (load);Market;31,66039956;Ireland;CY2009;TWh
2035;Global Ambition;Electrolyser (load);Market;23,28210803;Italy;CY1995;TWh
2035;Global Ambition;Electrolyser (load);Market;19,40844539;Italy;CY2008;TWh
2035;Global Ambition;Electrolyser (load);Market;18,74541024;Italy;CY2009;TWh
2035;Global Ambition;Electrolyser (load);Market;9,861923714;Latvia;CY1995;TWh
2035;Global Ambition;Electrolyser (load);Market;10,32338078;Latvia;CY2008;TWh
2035;Global Ambition;Electrolyser (load);Market;8,735207068;Latvia;CY2009;TWh
2035;Global Ambition;Electrolyser (load);Market;15,87103635;Lithuania;CY1995;TWh
2035;Global Ambition;Electrolyser (load);Market;16,11945863;Lithuania;CY2008;TWh
2035;Global Ambition;Electrolyser (load);Market;13,29399701;Lithuania;CY2009;TWh
2035;Global Ambition;Electrolyser (load);Market;1,04210688;Luxembourg;CY1995;TWh
2035;Global Ambition;Electrolyser (load);Market;1,065804789;Luxembourg;CY2008;TWh
2035;Global Ambition;Electrolyser (load);Market;0,985967638;Luxembourg;CY2009;TWh
2035;Global Ambition;Electrolyser (load);Market;0,000410343;Malta;CY1995;TWh
2035;Global Ambition;Electrolyser (load);Market;0,000333701;Malta;CY2008;TWh
2035;Global Ambition;Electrolyser (load);Market;0,001287573;Malta;CY2009;TWh
2035;Global Ambition;Electrolyser (load);Market;36,74720213;Netherlands;CY1995;TWh
2035;Global Ambition;Electrolyser (load);Market;36,10157924;Netherlands;CY2008;TWh
2035;Global Ambition;Electrolyser (load);Market;31,70260894;Netherlands;CY2009;TWh
2035;Global Ambition;Electrolyser (load);Market;37,04999776;Poland;CY1995;TWh
2035;Global Ambition;Electrolyser (load);Market;37,04438567;Poland;CY2008;TWh
2035;Global Ambition;Electrolyser (load);Market;31,59814779;Poland;CY2009;TWh
2035;Global Ambition;Electrolyser (load);Market;3,553497329;Portugal;CY1995;TWh
2035;Global Ambition;Electrolyser (load);Market;2,395876714;Portugal;CY2008;TWh
2035;Global Ambition;Electrolyser (load);Market;2,95578583;Portugal;CY2009;TWh
2035;Global Ambition;Electrolyser (load);Market;1,81271821;Romania;CY1995;TWh
2035;Global Ambition;Electrolyser (load);Market;1,614127784;Romania;CY2008;TWh
2035;Global Ambition;Electrolyser (load);Market;1,357365094;Romania;CY2009;TWh
2035;Global Ambition;Electrolyser (load);Market;2,078174724;Slovenia;CY1995;TWh
2035;Global Ambition;Electrolyser (load);Market;1,956594767;Slovenia;CY2008;TWh
2035;Global Ambition;Electrolyser (load);Market;1,796412859;Slovenia;CY2009;TWh
2035;Global Ambition;Electrolyser (load);Market;107,4274449;Spain;CY1995;TWh
2035;Global Ambition;Electrolyser (load);Market;88,42629486;Spain;CY2008;TWh
2035;Global Ambition;Electrolyser (load);Market;92,60478765;Spain;CY2009;TWh
2035;Global Ambition;Electrolyser (load);Market;91,29524664;Sweden;CY1995;TWh
2035;Global Ambition;Electrolyser (load);Market;84,19165842;Sweden;CY2008;TWh
2035;Global Ambition;Electrolyser (load);Market;77,38947482;Sweden;CY2009;TWh
2035;Global Ambition;Electrolyser (load);Market;1,113428464;Switzerland;CY1995;TWh
2035;Global Ambition;Electrolyser (load);Market;0,893103111;Switzerland;CY2008;TWh
2035;Global Ambition;Electrolyser (load);Market;0,77881306;Switzerland;CY2009;TWh
2035;Global Ambition;Electrolyser (load);Market;125,6172396;UK;CY1995;TWh
2035;Global Ambition;Electrolyser (load);Market;127,8518367;UK;CY2008;TWh
2035;Global Ambition;Electrolyser (load);Market;115,7202879;UK;CY2009;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;7,618296727;Austria;CY1995;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;7,650677562;Austria;CY2008;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;7,649193516;Austria;CY2009;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;10,36725316;Belgium;CY1995;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;10,2854007;Belgium;CY2008;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;10,35948667;Belgium;CY2009;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;1,270079429;Bulgaria;CY1995;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;1,263961588;Bulgaria;CY2008;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;1,269013745;Bulgaria;CY2009;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,270975489;Croatia;CY1995;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,271376053;Croatia;CY2008;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,270125263;Croatia;CY2009;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,353479906;Cyprus;CY1995;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,353270626;Cyprus;CY2008;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,354328931;Cyprus;CY2009;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;1,590839788;Czech Republic;CY1995;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;1,583678648;Czech Republic;CY2008;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;1,648864581;Czech Republic;CY2009;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;1,590672477;Denmark;CY1995;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;1,60111554;Denmark;CY2008;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;1,592010293;Denmark;CY2009;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,472182199;Estonia;CY1995;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,475239091;Estonia;CY2008;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,48069281;Estonia;CY2009;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;5,09753887;Finland;CY1995;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;5,126336054;Finland;CY2008;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;5,154638285;Finland;CY2009;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;37,70090483;France;CY1995;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;37,68362327;France;CY2008;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;38,18691254;France;CY2009;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;57,39286624;Germany;CY1995;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;58,56538428;Germany;CY2008;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;59,90071942;Germany;CY2009;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;5,329978751;Greece;CY1995;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;5,307373549;Greece;CY2008;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;5,374903184;Greece;CY2009;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;1,669346162;Hungary;CY1995;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;1,688107355;Hungary;CY2008;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;1,74326435;Hungary;CY2009;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;2,657076607;Ireland;CY1995;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;2,636595411;Ireland;CY2008;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;2,634716554;Ireland;CY2009;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;24,46688387;Italy;CY1995;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;24,2217758;Italy;CY2008;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;24,20839572;Italy;CY2009;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,389097746;Latvia;CY1995;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,392785862;Latvia;CY2008;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,393854146;Latvia;CY2009;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,83626868;Lithuania;CY1995;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,84421906;Lithuania;CY2008;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,851562098;Lithuania;CY2009;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;1,834771187;Luxembourg;CY1995;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;1,831421793;Luxembourg;CY2008;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;1,82924019;Luxembourg;CY2009;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,170759648;Malta;CY1995;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,169103704;Malta;CY2008;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,169694457;Malta;CY2009;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;7,301994091;Netherlands;CY1995;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;7,189084988;Netherlands;CY2008;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;7,398297753;Netherlands;CY2009;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;8,068635454;Poland;CY1995;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;7,89436246;Poland;CY2008;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;8,000307486;Poland;CY2009;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;4,771012994;Portugal;CY1995;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;4,977953051;Portugal;CY2008;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;4,95106071;Portugal;CY2009;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;2,592156255;Romania;CY1995;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;2,590628192;Romania;CY2008;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;2,5837693;Romania;CY2009;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,886111756;Slovakia;CY1995;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,888343276;Slovakia;CY2008;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,888950324;Slovakia;CY2009;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,974789945;Slovenia;CY1995;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,978020641;Slovenia;CY2008;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,97909668;Slovenia;CY2009;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;29,94600091;Spain;CY1995;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;30,18196982;Spain;CY2008;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;30,33363112;Spain;CY2009;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;5,137091815;Sweden;CY1995;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;5,162738772;Sweden;CY2008;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;5,182505032;Sweden;CY2009;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;27,51972326;UK;CY1995;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;27,23986386;UK;CY2008;TWh
2035;Global Ambition;EV (incl. battery charge for V2G and losses);Electric Vehicle;27,23745563;UK;CY2009;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,953;Austria;CY1995;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;1,031;Austria;CY2008;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;1,148;Austria;CY2009;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,046;Belgium;CY1995;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,052;Belgium;CY2008;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,044;Belgium;CY2009;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,488;Bulgaria;CY1995;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,46;Bulgaria;CY2008;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,475;Bulgaria;CY2009;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,493;Croatia;CY1995;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,474;Croatia;CY2008;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,494;Croatia;CY2009;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,025;Cyprus;CY1995;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,026;Cyprus;CY2008;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,025;Cyprus;CY2009;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,05;Czech Republic;CY1995;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,078;Czech Republic;CY2008;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,074;Czech Republic;CY2009;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,064;Denmark;CY1995;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,067;Denmark;CY2008;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,07;Denmark;CY2009;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,129;Estonia;CY1995;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,159;Estonia;CY2008;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,184;Estonia;CY2009;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;1,099;Finland;CY1995;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;1,036;Finland;CY2008;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;1,594;Finland;CY2009;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;1,328;France;CY1995;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;1,501;France;CY2008;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;1,535;France;CY2009;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,411;Germany;CY1995;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,474;Germany;CY2008;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,626;Germany;CY2009;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,57;Greece;CY1995;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,555;Greece;CY2008;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,557;Greece;CY2009;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;1,174;Hungary;CY1995;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;1,061;Hungary;CY2008;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;1,166;Hungary;CY2009;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,36;Ireland;CY1995;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,432;Ireland;CY2008;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,428;Ireland;CY2009;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;1,821;Italy;CY1995;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;2,028;Italy;CY2008;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;3,655;Italy;CY2009;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,391;Latvia;CY1995;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,365;Latvia;CY2008;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,435;Latvia;CY2009;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,548;Lithuania;CY1995;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,439;Lithuania;CY2008;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,572;Lithuania;CY2009;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,07;Luxembourg;CY1995;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,081;Luxembourg;CY2008;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,091;Luxembourg;CY2009;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,003;Malta;CY1995;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,003;Malta;CY2008;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,003;Malta;CY2009;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;6,067;Netherlands;CY1995;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;6,388;Netherlands;CY2008;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;6,62;Netherlands;CY2009;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;4,579;Poland;CY1995;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;4,042;Poland;CY2008;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;4,672;Poland;CY2009;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,05;Portugal;CY1995;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,056;Portugal;CY2008;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,064;Portugal;CY2009;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,6;Romania;CY1995;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,699;Romania;CY2008;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,999;Romania;CY2009;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,706;Slovakia;CY1995;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,638;Slovakia;CY2008;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,713;Slovakia;CY2009;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,172;Slovenia;CY1995;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,173;Slovenia;CY2008;TWh
2035;Global Ambition;H2 Heat Pump (load);Prosumer;0,182;Slovenia;CY2009;TWh
