carrier,index_carrier,bus,p_nom,e_nom,efficiency,country,unit,open_tyndp_type
gas,gas-ccgt-old1,SE01,0.0,0.0,1.0,SE,MW,gas-ccgt
gas,gas-ccgt-old2,SE01,0.0,0.0,1.0,SE,MW,gas-ccgt
gas,gas-ccgt-new,SE01,0.0,0.0,1.0,SE,MW,gas-ccgt
gas,gas-ccgt-ccs,SE01,0.0,0.0,1.0,SE,MW,gas-ccgt-ccs
gas,gas-ocgt-old,SE01,97.0,0.0,1.0,SE,MW,gas-ocgt
gas,gas-ocgt-new,SE01,0.0,0.0,1.0,SE,MW,gas-ocgt
oil-light,oil-light,SE01,0.0,0.0,1.0,SE,MW,oil-light
oil-heavy,oil-heavy-old1,SE01,0.0,0.0,1.0,SE,MW,oil-heavy
oil-heavy,oil-heavy-old2,SE01,0.0,0.0,1.0,SE,MW,oil-heavy
oil-shale,oil-shale-old,SE01,0.0,0.0,1.0,SE,MW,oil-shale
oil-shale,oil-shale-new,SE01,0.0,0.0,1.0,SE,MW,oil-shale
gas,gas-ccgt-present1,SE01,0.0,0.0,1.0,SE,MW,gas-ccgt
gas,gas-ccgt-present2,SE01,0.0,0.0,1.0,SE,MW,gas-ccgt
h2-fuel-cell,h2-fuel-cell,SE01,0.0,0.0,1.0,SE,MW,h2-fuel-cell
h2-ccgt,h2-ccgt,SE01,0.0,0.0,1.0,SE,MW,h2-ccgt
battery,battery-charge,SE01,11.54267317148959,0.0,0.92,SE,MW,battery-charge
battery,battery-discharge,SE01,11.54267317148959,0.0,0.92,SE,MW,battery-discharge
battery,battery-store,SE01,0.0,34.62801951446878,0.92,SE,MWh,battery-store
dsr,dsr-24h-150.0eur,SE01,71.4,0.0,1.0,SE,MW,
dsr,dsr-24h-244.0eur,SE01,71.4,0.0,1.0,SE,MW,
dsr,dsr-24h-376.0eur,SE01,71.4,0.0,1.0,SE,MW,
hydro-ror,hydro-ror-turbine,SE01,0,0.0,1.0,SE,MW,hydro-ror-turbine
hydro-pondage,hydro-pondage-reservoir,SE01,0.0,0,1.0,SE,GWh,hydro-pondage-reservoir
hydro-pondage,hydro-pondage-turbine,SE01,0,0.0,1.0,SE,MW,hydro-pondage-turbine
hydro-reservoir,hydro-reservoir-reservoir,SE01,0.0,14426.307,1.0,SE,GWh,hydro-reservoir-reservoir
hydro-reservoir,hydro-reservoir-turbine,SE01,5444,0.0,1.0,SE,MW,hydro-reservoir-turbine
hydro-phs,hydro-phs-reservoir,SE01,0.0,0,1.0,SE,GWh,hydro-phs-reservoir
hydro-phs,hydro-phs-turbine,SE01,0,0.0,1.0,SE,MW,hydro-phs-turbine
hydro-phs,hydro-phs-pump,SE01,0,0.0,1.0,SE,MW,hydro-phs-pump
hydro-phs-pure,hydro-phs-pure-reservoir,SE01,0.0,0,1.0,SE,GWh,hydro-phs-pure-reservoir
hydro-phs-pure,hydro-phs-pure-turbine,SE01,0,0.0,1.0,SE,MW,hydro-phs-pure-turbine
hydro-phs-pure,hydro-phs-pure-pump,SE01,0,0.0,1.0,SE,MW,hydro-phs-pure-pump
other-res,other-res,SE01,198.7,0.0,1.0,SE,MW,other-res
uranium,nuclear,SE02,0.0,0.0,1.0,SE,MW,nuclear
coal,coal-old1,SE02,0.0,0.0,1.0,SE,MW,coal
coal,coal-old2,SE02,0.0,0.0,1.0,SE,MW,coal
coal,coal-new,SE02,0.0,0.0,1.0,SE,MW,coal
coal,coal-ccs,SE02,0.0,0.0,1.0,SE,MW,coal-ccs
lignite,lignite-old1,SE02,0.0,0.0,1.0,SE,MW,lignite
lignite,lignite-old2,SE02,0.0,0.0,1.0,SE,MW,lignite
lignite,lignite-new,SE02,0.0,0.0,1.0,SE,MW,lignite
lignite,lignite-ccs,SE02,0.0,0.0,1.0,SE,MW,lignite-ccs
gas,gas-conv-old1,SE02,0.0,0.0,1.0,SE,MW,gas-conv
gas,gas-conv-old2,SE02,0.0,0.0,1.0,SE,MW,gas-conv
gas,gas-ccgt-old1,SE02,0.0,0.0,1.0,SE,MW,gas-ccgt
gas,gas-ccgt-old2,SE02,0.0,0.0,1.0,SE,MW,gas-ccgt
gas,gas-ccgt-new,SE02,0.0,0.0,1.0,SE,MW,gas-ccgt
gas,gas-ccgt-ccs,SE02,0.0,0.0,1.0,SE,MW,gas-ccgt-ccs
gas,gas-ocgt-old,SE02,0.0,0.0,1.0,SE,MW,gas-ocgt
gas,gas-ocgt-new,SE02,0.0,0.0,1.0,SE,MW,gas-ocgt
oil-light,oil-light,SE02,0.0,0.0,1.0,SE,MW,oil-light
oil-heavy,oil-heavy-old1,SE02,0.0,0.0,1.0,SE,MW,oil-heavy
oil-heavy,oil-heavy-old2,SE02,0.0,0.0,1.0,SE,MW,oil-heavy
oil-shale,oil-shale-old,SE02,0.0,0.0,1.0,SE,MW,oil-shale
oil-shale,oil-shale-new,SE02,0.0,0.0,1.0,SE,MW,oil-shale
gas,gas-ccgt-present1,SE02,0.0,0.0,1.0,SE,MW,gas-ccgt
gas,gas-ccgt-present2,SE02,0.0,0.0,1.0,SE,MW,gas-ccgt
h2-fuel-cell,h2-fuel-cell,SE02,0.0,0.0,1.0,SE,MW,h2-fuel-cell
h2-ccgt,h2-ccgt,SE02,0.0,0.0,1.0,SE,MW,h2-ccgt
battery,battery-charge,SE02,11.12954061762934,0.0,0.92,SE,MW,battery-charge
battery,battery-discharge,SE02,11.12954061762934,0.0,0.92,SE,MW,battery-discharge
battery,battery-store,SE02,0.0,33.38862185288801,0.92,SE,MWh,battery-store
dsr,dsr-24h-150.0eur,SE02,107.8,0.0,1.0,SE,MW,
dsr,dsr-24h-244.0eur,SE02,107.8,0.0,1.0,SE,MW,
dsr,dsr-24h-376.0eur,SE02,107.8,0.0,1.0,SE,MW,
hydro-ror,hydro-ror-turbine,SE02,0,0.0,1.0,SE,MW,hydro-ror-turbine
hydro-pondage,hydro-pondage-reservoir,SE02,0.0,0,1.0,SE,GWh,hydro-pondage-reservoir
hydro-pondage,hydro-pondage-turbine,SE02,0,0.0,1.0,SE,MW,hydro-pondage-turbine
hydro-reservoir,hydro-reservoir-reservoir,SE02,0.0,14798.5989,1.0,SE,GWh,hydro-reservoir-reservoir
hydro-reservoir,hydro-reservoir-turbine,SE02,7650.1,0.0,1.0,SE,MW,hydro-reservoir-turbine
hydro-phs,hydro-phs-reservoir,SE02,0.0,0,1.0,SE,GWh,hydro-phs-reservoir
hydro-phs,hydro-phs-turbine,SE02,0,0.0,1.0,SE,MW,hydro-phs-turbine
hydro-phs,hydro-phs-pump,SE02,0,0.0,1.0,SE,MW,hydro-phs-pump
hydro-phs-pure,hydro-phs-pure-reservoir,SE02,0.0,0,1.0,SE,GWh,hydro-phs-pure-reservoir
hydro-phs-pure,hydro-phs-pure-turbine,SE02,0,0.0,1.0,SE,MW,hydro-phs-pure-turbine
hydro-phs-pure,hydro-phs-pure-pump,SE02,0,0.0,1.0,SE,MW,hydro-phs-pure-pump
other-res,other-res,SE02,743.5699999999999,0.0,1.0,SE,MW,other-res
uranium,nuclear,SE03,6883.0,0.0,1.0,SE,MW,nuclear
coal,coal-old1,SE03,0.0,0.0,1.0,SE,MW,coal
coal,coal-old2,SE03,0.0,0.0,1.0,SE,MW,coal
coal,coal-new,SE03,0.0,0.0,1.0,SE,MW,coal
coal,coal-ccs,SE03,0.0,0.0,1.0,SE,MW,coal-ccs
lignite,lignite-old1,SE03,0.0,0.0,1.0,SE,MW,lignite
lignite,lignite-old2,SE03,0.0,0.0,1.0,SE,MW,lignite
lignite,lignite-new,SE03,0.0,0.0,1.0,SE,MW,lignite
lignite,lignite-ccs,SE03,0.0,0.0,1.0,SE,MW,lignite-ccs
gas,gas-conv-old1,SE03,0.0,0.0,1.0,SE,MW,gas-conv
gas,gas-conv-old2,SE03,0.0,0.0,1.0,SE,MW,gas-conv
gas,gas-ccgt-old1,SE03,0.0,0.0,1.0,SE,MW,gas-ccgt
gas,gas-ccgt-old2,SE03,0.0,0.0,1.0,SE,MW,gas-ccgt
gas,gas-ccgt-new,SE03,0.0,0.0,1.0,SE,MW,gas-ccgt
gas,gas-ccgt-ccs,SE03,0.0,0.0,1.0,SE,MW,gas-ccgt-ccs
gas,gas-ocgt-old,SE03,54.0,0.0,1.0,SE,MW,gas-ocgt
gas,gas-ocgt-new,SE03,0.0,0.0,1.0,SE,MW,gas-ocgt
oil-light,oil-light,SE03,0.0,0.0,1.0,SE,MW,oil-light
oil-heavy,oil-heavy-old1,SE03,0.0,0.0,1.0,SE,MW,oil-heavy
oil-heavy,oil-heavy-old2,SE03,0.0,0.0,1.0,SE,MW,oil-heavy
oil-shale,oil-shale-old,SE03,0.0,0.0,1.0,SE,MW,oil-shale
oil-shale,oil-shale-new,SE03,0.0,0.0,1.0,SE,MW,oil-shale
gas,gas-ccgt-present1,SE03,0.0,0.0,1.0,SE,MW,gas-ccgt
gas,gas-ccgt-present2,SE03,0.0,0.0,1.0,SE,MW,gas-ccgt
h2-fuel-cell,h2-fuel-cell,SE03,0.0,0.0,1.0,SE,MW,h2-fuel-cell
h2-ccgt,h2-ccgt,SE03,0.0,0.0,1.0,SE,MW,h2-ccgt
battery,battery-charge,SE03,161.7230744844682,0.0,0.92,SE,MW,battery-charge
battery,battery-discharge,SE03,161.7230744844682,0.0,0.92,SE,MW,battery-discharge
battery,battery-store,SE03,0.0,485.1692234534045,0.92,SE,MWh,battery-store
dsr,dsr-24h-150.0eur,SE03,312.2,0.0,1.0,SE,MW,
dsr,dsr-24h-244.0eur,SE03,312.2,0.0,1.0,SE,MW,
dsr,dsr-24h-376.0eur,SE03,312.2,0.0,1.0,SE,MW,
hydro-ror,hydro-ror-turbine,SE03,0,0.0,1.0,SE,MW,hydro-ror-turbine
hydro-pondage,hydro-pondage-reservoir,SE03,0.0,0,1.0,SE,GWh,hydro-pondage-reservoir
hydro-pondage,hydro-pondage-turbine,SE03,0,0.0,1.0,SE,MW,hydro-pondage-turbine
hydro-reservoir,hydro-reservoir-reservoir,SE03,0.0,2635.077,1.0,SE,GWh,hydro-reservoir-reservoir
hydro-reservoir,hydro-reservoir-turbine,SE03,2286,0.0,1.0,SE,MW,hydro-reservoir-turbine
hydro-phs,hydro-phs-reservoir,SE03,0.0,0,1.0,SE,GWh,hydro-phs-reservoir
hydro-phs,hydro-phs-turbine,SE03,0,0.0,1.0,SE,MW,hydro-phs-turbine
hydro-phs,hydro-phs-pump,SE03,0,0.0,1.0,SE,MW,hydro-phs-pump
hydro-phs-pure,hydro-phs-pure-reservoir,SE03,0.0,0,1.0,SE,GWh,hydro-phs-pure-reservoir
hydro-phs-pure,hydro-phs-pure-turbine,SE03,0,0.0,1.0,SE,MW,hydro-phs-pure-turbine
hydro-phs-pure,hydro-phs-pure-pump,SE03,0,0.0,1.0,SE,MW,hydro-phs-pure-pump
other-res,other-res,SE03,2818.055,0.0,1.0,SE,MW,other-res
uranium,nuclear,SE04,0.0,0.0,1.0,SE,MW,nuclear
coal,coal-old1,SE04,0.0,0.0,1.0,SE,MW,coal
coal,coal-old2,SE04,0.0,0.0,1.0,SE,MW,coal
coal,coal-new,SE04,0.0,0.0,1.0,SE,MW,coal
coal,coal-ccs,SE04,0.0,0.0,1.0,SE,MW,coal-ccs
lignite,lignite-old1,SE04,0.0,0.0,1.0,SE,MW,lignite
lignite,lignite-old2,SE04,0.0,0.0,1.0,SE,MW,lignite
lignite,lignite-new,SE04,0.0,0.0,1.0,SE,MW,lignite
lignite,lignite-ccs,SE04,0.0,0.0,1.0,SE,MW,lignite-ccs
gas,gas-conv-old1,SE04,0.0,0.0,1.0,SE,MW,gas-conv
gas,gas-conv-old2,SE04,0.0,0.0,1.0,SE,MW,gas-conv
gas,gas-ccgt-old1,SE04,0.0,0.0,1.0,SE,MW,gas-ccgt
gas,gas-ccgt-old2,SE04,0.0,0.0,1.0,SE,MW,gas-ccgt
gas,gas-ccgt-new,SE04,0.0,0.0,1.0,SE,MW,gas-ccgt
gas,gas-ccgt-ccs,SE04,0.0,0.0,1.0,SE,MW,gas-ccgt-ccs
gas,gas-ocgt-old,SE04,0.0,0.0,1.0,SE,MW,gas-ocgt
gas,gas-ocgt-new,SE04,0.0,0.0,1.0,SE,MW,gas-ocgt
oil-light,oil-light,SE04,0.0,0.0,1.0,SE,MW,oil-light
oil-heavy,oil-heavy-old1,SE04,0.0,0.0,1.0,SE,MW,oil-heavy
oil-heavy,oil-heavy-old2,SE04,0.0,0.0,1.0,SE,MW,oil-heavy
oil-shale,oil-shale-old,SE04,0.0,0.0,1.0,SE,MW,oil-shale
oil-shale,oil-shale-new,SE04,0.0,0.0,1.0,SE,MW,oil-shale
gas,gas-ccgt-present1,SE04,0.0,0.0,1.0,SE,MW,gas-ccgt
gas,gas-ccgt-present2,SE04,0.0,0.0,1.0,SE,MW,gas-ccgt
h2-fuel-cell,h2-fuel-cell,SE04,0.0,0.0,1.0,SE,MW,h2-fuel-cell
h2-ccgt,h2-ccgt,SE04,0.0,0.0,1.0,SE,MW,h2-ccgt
battery,battery-charge,SE04,70.53963148265073,0.0,0.92,SE,MW,battery-charge
battery,battery-discharge,SE04,70.53963148265073,0.0,0.92,SE,MW,battery-discharge
battery,battery-store,SE04,0.0,211.6188944479522,0.92,SE,MWh,battery-store
dsr,dsr-24h-150.0eur,SE04,88.2,0.0,1.0,SE,MW,
dsr,dsr-24h-244.0eur,SE04,88.2,0.0,1.0,SE,MW,
dsr,dsr-24h-376.0eur,SE04,88.2,0.0,1.0,SE,MW,
hydro-ror,hydro-ror-turbine,SE04,0,0.0,1.0,SE,MW,hydro-ror-turbine
hydro-pondage,hydro-pondage-reservoir,SE04,0.0,0,1.0,SE,GWh,hydro-pondage-reservoir
hydro-pondage,hydro-pondage-turbine,SE04,0,0.0,1.0,SE,MW,hydro-pondage-turbine
hydro-reservoir,hydro-reservoir-reservoir,SE04,0.0,71.35,1.0,SE,GWh,hydro-reservoir-reservoir
hydro-reservoir,hydro-reservoir-turbine,SE04,237.1,0.0,1.0,SE,MW,hydro-reservoir-turbine
hydro-phs,hydro-phs-reservoir,SE04,0.0,0,1.0,SE,GWh,hydro-phs-reservoir
hydro-phs,hydro-phs-turbine,SE04,0,0.0,1.0,SE,MW,hydro-phs-turbine
hydro-phs,hydro-phs-pump,SE04,0,0.0,1.0,SE,MW,hydro-phs-pump
hydro-phs-pure,hydro-phs-pure-reservoir,SE04,0.0,0,1.0,SE,GWh,hydro-phs-pure-reservoir
hydro-phs-pure,hydro-phs-pure-turbine,SE04,0,0.0,1.0,SE,MW,hydro-phs-pure-turbine
hydro-phs-pure,hydro-phs-pure-pump,SE04,0,0.0,1.0,SE,MW,hydro-phs-pure-pump
other-res,other-res,SE04,698.0899999999999,0.0,1.0,SE,MW,other-res
uranium,nuclear,SI00,696.0,0.0,1.0,SI,MW,nuclear
coal,coal-old1,SI00,0.0,0.0,1.0,SI,MW,coal
coal,coal-old2,SI00,81.0,0.0,1.0,SI,MW,coal
coal,coal-new,SI00,0.0,0.0,1.0,SI,MW,coal
coal,coal-ccs,SI00,0.0,0.0,1.0,SI,MW,coal-ccs
lignite,lignite-old1,SI00,0.0,0.0,1.0,SI,MW,lignite
lignite,lignite-old2,SI00,539.0,0.0,1.0,SI,MW,lignite
lignite,lignite-new,SI00,0.0,0.0,1.0,SI,MW,lignite
lignite,lignite-ccs,SI00,0.0,0.0,1.0,SI,MW,lignite-ccs
gas,gas-conv-old1,SI00,0.0,0.0,1.0,SI,MW,gas-conv
gas,gas-conv-old2,SI00,0.0,0.0,1.0,SI,MW,gas-conv
gas,gas-ccgt-old1,SI00,0.0,0.0,1.0,SI,MW,gas-ccgt
gas,gas-ccgt-old2,SI00,0.0,0.0,1.0,SI,MW,gas-ccgt
gas,gas-ccgt-new,SI00,170.0,0.0,1.0,SI,MW,gas-ccgt
gas,gas-ccgt-ccs,SI00,0.0,0.0,1.0,SI,MW,gas-ccgt-ccs
gas,gas-ocgt-old,SI00,482.0,0.0,1.0,SI,MW,gas-ocgt
gas,gas-ocgt-new,SI00,0.0,0.0,1.0,SI,MW,gas-ocgt
oil-light,oil-light,SI00,0.0,0.0,1.0,SI,MW,oil-light
oil-heavy,oil-heavy-old1,SI00,0.0,0.0,1.0,SI,MW,oil-heavy
oil-heavy,oil-heavy-old2,SI00,0.0,0.0,1.0,SI,MW,oil-heavy
oil-shale,oil-shale-old,SI00,0.0,0.0,1.0,SI,MW,oil-shale
oil-shale,oil-shale-new,SI00,0.0,0.0,1.0,SI,MW,oil-shale
gas,gas-ccgt-present1,SI00,0.0,0.0,1.0,SI,MW,gas-ccgt
gas,gas-ccgt-present2,SI00,0.0,0.0,1.0,SI,MW,gas-ccgt
h2-fuel-cell,h2-fuel-cell,SI00,0.0,0.0,1.0,SI,MW,h2-fuel-cell
h2-ccgt,h2-ccgt,SI00,0.0,0.0,1.0,SI,MW,h2-ccgt
battery,battery-charge,SI00,606.8,0.0,0.9199999999999995,SI,MW,battery-charge
battery,battery-discharge,SI00,606.8,0.0,0.9199999999999995,SI,MW,battery-discharge
battery,battery-store,SI00,0.0,1102.072222222222,0.9199999999999995,SI,MWh,battery-store
chp,chp-gas-ccgt-ccs-other-65.2870588235294eur,SI00,217.0008942790641,0.0,0.5099999999999999,SI,MW,
dsr,dsr-12h-250.0eur,SI00,15.0,0.0,1.0,SI,MW,
dsr,dsr-24h-400.0eur,SI00,40.0,0.0,1.0,SI,MW,
hydro-ror,hydro-ror-turbine,SI00,128.365916185163,0.0,1.0,SI,MW,hydro-ror-turbine
hydro-pondage,hydro-pondage-reservoir,SI00,0.0,3.359999999999999,1.0,SI,GWh,hydro-pondage-reservoir
hydro-pondage,hydro-pondage-turbine,SI00,1052.3,0.0,1.0,SI,MW,hydro-pondage-turbine
hydro-reservoir,hydro-reservoir-reservoir,SI00,0.0,0.475,1.0,SI,GWh,hydro-reservoir-reservoir
hydro-reservoir,hydro-reservoir-turbine,SI00,21.4,0.0,1.0,SI,MW,hydro-reservoir-turbine
hydro-phs,hydro-phs-reservoir,SI00,0.0,0,1.0,SI,GWh,hydro-phs-reservoir
hydro-phs,hydro-phs-turbine,SI00,0,0.0,1.0,SI,MW,hydro-phs-turbine
hydro-phs,hydro-phs-pump,SI00,0,0.0,1.0,SI,MW,hydro-phs-pump
hydro-phs-pure,hydro-phs-pure-reservoir,SI00,0.0,3.52,1.0,SI,GWh,hydro-phs-pure-reservoir
hydro-phs-pure,hydro-phs-pure-turbine,SI00,180,0.0,1.0,SI,MW,hydro-phs-pure-turbine
hydro-phs-pure,hydro-phs-pure-pump,SI00,-185,0.0,1.0,SI,MW,hydro-phs-pure-pump
other-res,other-res,SI00,61.2033163882837,0.0,1.0,SI,MW,other-res
uranium,nuclear,SK00,2814.637264415849,0.0,1.0,SK,MW,nuclear
coal,coal-old1,SK00,27.085,0.0,1.0,SK,MW,coal
coal,coal-old2,SK00,0.0,0.0,1.0,SK,MW,coal
coal,coal-new,SK00,263.441,0.0,1.0,SK,MW,coal
coal,coal-ccs,SK00,0.0,0.0,1.0,SK,MW,coal-ccs
lignite,lignite-old1,SK00,18.514,0.0,1.0,SK,MW,lignite
lignite,lignite-old2,SK00,0.0,0.0,1.0,SK,MW,lignite
lignite,lignite-new,SK00,66.375,0.0,1.0,SK,MW,lignite
lignite,lignite-ccs,SK00,0.0,0.0,1.0,SK,MW,lignite-ccs
gas,gas-conv-old1,SK00,16.716,0.0,1.0,SK,MW,gas-conv
gas,gas-conv-old2,SK00,71.343,0.0,1.0,SK,MW,gas-conv
gas,gas-ccgt-old1,SK00,184.662,0.0,1.0,SK,MW,gas-ccgt
gas,gas-ccgt-old2,SK00,0.0,0.0,1.0,SK,MW,gas-ccgt
gas,gas-ccgt-new,SK00,544.456,0.0,1.0,SK,MW,gas-ccgt
gas,gas-ccgt-ccs,SK00,0.0,0.0,1.0,SK,MW,gas-ccgt-ccs
gas,gas-ocgt-old,SK00,0.0,0.0,1.0,SK,MW,gas-ocgt
gas,gas-ocgt-new,SK00,0.0,0.0,1.0,SK,MW,gas-ocgt
oil-light,oil-light,SK00,0.0,0.0,1.0,SK,MW,oil-light
oil-heavy,oil-heavy-old1,SK00,133.278,0.0,1.0,SK,MW,oil-heavy
oil-heavy,oil-heavy-old2,SK00,0.0,0.0,1.0,SK,MW,oil-heavy
oil-shale,oil-shale-old,SK00,0.0,0.0,1.0,SK,MW,oil-shale
oil-shale,oil-shale-new,SK00,0.0,0.0,1.0,SK,MW,oil-shale
gas,gas-ccgt-present1,SK00,545.564,0.0,1.0,SK,MW,gas-ccgt
gas,gas-ccgt-present2,SK00,0.0,0.0,1.0,SK,MW,gas-ccgt
h2-fuel-cell,h2-fuel-cell,SK00,0.0,0.0,1.0,SK,MW,h2-fuel-cell
h2-ccgt,h2-ccgt,SK00,0.0,0.0,1.0,SK,MW,h2-ccgt
battery,battery-charge,SK00,266,0.0,0.92,SK,MW,battery-charge
battery,battery-discharge,SK00,266,0.0,0.92,SK,MW,battery-discharge
battery,battery-store,SK00,0.0,676.66,0.92,SK,MWh,battery-store
chp,chp-gas-ccgt-old-2-other-0eur,SK00,124.8717305699482,0.0,0.48,SK,MW,
chp,chp-lignite-new-other-0eur,SK00,9.5,0.0,0.46,SK,MW,
hydro-ror,hydro-ror-turbine,SK00,1425.3015,0.0,1.0,SK,MW,hydro-ror-turbine
hydro-pondage,hydro-pondage-reservoir,SK00,0.0,11.76417963695,1.0,SK,GWh,hydro-pondage-reservoir
hydro-pondage,hydro-pondage-turbine,SK00,202.88,0.0,1.0,SK,MW,hydro-pondage-turbine
hydro-reservoir,hydro-reservoir-reservoir,SK00,0.0,17.2415450625,1.0,SK,GWh,hydro-reservoir-reservoir
hydro-reservoir,hydro-reservoir-turbine,SK00,21.28,0.0,1.0,SK,MW,hydro-reservoir-turbine
hydro-phs,hydro-phs-reservoir,SK00,0.0,48.06339494749999,1.0,SK,GWh,hydro-phs-reservoir
hydro-phs,hydro-phs-turbine,SK00,276.2,0.0,1.0,SK,MW,hydro-phs-turbine
hydro-phs,hydro-phs-pump,SK00,-178.28,0.0,1.0,SK,MW,hydro-phs-pump
hydro-phs-pure,hydro-phs-pure-reservoir,SK00,0.0,8.4,1.0,SK,GWh,hydro-phs-pure-reservoir
hydro-phs-pure,hydro-phs-pure-turbine,SK00,760,0.0,1.0,SK,MW,hydro-phs-pure-turbine
hydro-phs-pure,hydro-phs-pure-pump,SK00,-690,0.0,1.0,SK,MW,hydro-phs-pure-pump
other-res,other-res,SK00,401.1493152804642,0.0,1.0,SK,MW,other-res
uranium,nuclear,TN00,,0.0,1.0,TN,MW,nuclear
coal,coal-old1,TN00,,0.0,1.0,TN,MW,coal
coal,coal-old2,TN00,,0.0,1.0,TN,MW,coal
coal,coal-new,TN00,,0.0,1.0,TN,MW,coal
coal,coal-ccs,TN00,,0.0,1.0,TN,MW,coal-ccs
lignite,lignite-old1,TN00,,0.0,1.0,TN,MW,lignite
lignite,lignite-old2,TN00,,0.0,1.0,TN,MW,lignite
lignite,lignite-new,TN00,,0.0,1.0,TN,MW,lignite
lignite,lignite-ccs,TN00,,0.0,1.0,TN,MW,lignite-ccs
gas,gas-conv-old1,TN00,300.0,0.0,1.0,TN,MW,gas-conv
gas,gas-conv-old2,TN00,,0.0,1.0,TN,MW,gas-conv
gas,gas-ccgt-old1,TN00,,0.0,1.0,TN,MW,gas-ccgt
gas,gas-ccgt-old2,TN00,471.0,0.0,1.0,TN,MW,gas-ccgt
gas,gas-ccgt-new,TN00,1350.0,0.0,1.0,TN,MW,gas-ccgt
gas,gas-ccgt-ccs,TN00,,0.0,1.0,TN,MW,gas-ccgt-ccs
gas,gas-ocgt-old,TN00,1200.0,0.0,1.0,TN,MW,gas-ocgt
gas,gas-ocgt-new,TN00,900.0,0.0,1.0,TN,MW,gas-ocgt
oil-light,oil-light,TN00,,0.0,1.0,TN,MW,oil-light
oil-heavy,oil-heavy-old1,TN00,,0.0,1.0,TN,MW,oil-heavy
oil-heavy,oil-heavy-old2,TN00,,0.0,1.0,TN,MW,oil-heavy
oil-shale,oil-shale-old,TN00,,0.0,1.0,TN,MW,oil-shale
oil-shale,oil-shale-new,TN00,,0.0,1.0,TN,MW,oil-shale
gas,gas-ccgt-present1,TN00,,0.0,1.0,TN,MW,gas-ccgt
gas,gas-ccgt-present2,TN00,1260.0,0.0,1.0,TN,MW,gas-ccgt
hydro-ror,hydro-ror-turbine,TN00,0,0.0,1.0,TN,MW,hydro-ror-turbine
hydro-pondage,hydro-pondage-reservoir,TN00,0.0,0,1.0,TN,GWh,hydro-pondage-reservoir
hydro-pondage,hydro-pondage-turbine,TN00,0,0.0,1.0,TN,MW,hydro-pondage-turbine
hydro-reservoir,hydro-reservoir-reservoir,TN00,0.0,0,1.0,TN,GWh,hydro-reservoir-reservoir
hydro-reservoir,hydro-reservoir-turbine,TN00,0,0.0,1.0,TN,MW,hydro-reservoir-turbine
hydro-phs,hydro-phs-reservoir,TN00,0.0,0,1.0,TN,GWh,hydro-phs-reservoir
hydro-phs,hydro-phs-turbine,TN00,0,0.0,1.0,TN,MW,hydro-phs-turbine
hydro-phs,hydro-phs-pump,TN00,0,0.0,1.0,TN,MW,hydro-phs-pump
hydro-phs-pure,hydro-phs-pure-reservoir,TN00,0.0,0,1.0,TN,GWh,hydro-phs-pure-reservoir
hydro-phs-pure,hydro-phs-pure-turbine,TN00,0,0.0,1.0,TN,MW,hydro-phs-pure-turbine
hydro-phs-pure,hydro-phs-pure-pump,TN00,0,0.0,1.0,TN,MW,hydro-phs-pure-pump
other-res,other-res,TN00,0,0.0,1.0,TN,MW,other-res
uranium,nuclear,TR00,4460.0,0.0,1.0,TR,MW,nuclear
coal,coal-old1,TR00,3750.0,0.0,1.0,TR,MW,coal
coal,coal-old2,TR00,5980.0,0.0,1.0,TR,MW,coal
coal,coal-new,TR00,1320.0,0.0,1.0,TR,MW,coal
coal,coal-ccs,TR00,,0.0,1.0,TR,MW,coal-ccs
lignite,lignite-old1,TR00,7120.0,0.0,1.0,TR,MW,lignite
lignite,lignite-old2,TR00,1860.0,0.0,1.0,TR,MW,lignite
lignite,lignite-new,TR00,1200.0,0.0,1.0,TR,MW,lignite
lignite,lignite-ccs,TR00,,0.0,1.0,TR,MW,lignite-ccs
gas,gas-conv-old1,TR00,,0.0,1.0,TR,MW,gas-conv
gas,gas-conv-old2,TR00,,0.0,1.0,TR,MW,gas-conv
gas,gas-ccgt-old1,TR00,8510.0,0.0,1.0,TR,MW,gas-ccgt
gas,gas-ccgt-old2,TR00,8400.0,0.0,1.0,TR,MW,gas-ccgt
gas,gas-ccgt-new,TR00,1980.0,0.0,1.0,TR,MW,gas-ccgt
gas,gas-ccgt-ccs,TR00,,0.0,1.0,TR,MW,gas-ccgt-ccs
gas,gas-ocgt-old,TR00,,0.0,1.0,TR,MW,gas-ocgt
gas,gas-ocgt-new,TR00,,0.0,1.0,TR,MW,gas-ocgt
oil-light,oil-light,TR00,,0.0,1.0,TR,MW,oil-light
oil-heavy,oil-heavy-old1,TR00,,0.0,1.0,TR,MW,oil-heavy
oil-heavy,oil-heavy-old2,TR00,,0.0,1.0,TR,MW,oil-heavy
oil-shale,oil-shale-old,TR00,,0.0,1.0,TR,MW,oil-shale
oil-shale,oil-shale-new,TR00,,0.0,1.0,TR,MW,oil-shale
gas,gas-ccgt-present1,TR00,5440.0,0.0,1.0,TR,MW,gas-ccgt
gas,gas-ccgt-present2,TR00,600.0,0.0,1.0,TR,MW,gas-ccgt
battery,battery-charge,TR00,0,0.0,0.0,TR,MW,battery-charge
battery,battery-discharge,TR00,0,0.0,0.0,TR,MW,battery-discharge
battery,battery-store,TR00,0.0,0,0.0,TR,MWh,battery-store
